locationId,userId,isMoving,timestamp,odometer,latitude,longitude,accuracy,speed,heading,altitude,activityType,batteryCharging,batteryLevel,activityConfidence,used,source,purpose
e2118a40-92aa-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:40:13.331Z,106738,38.004722,23.8330098,18.5,0.63,1.19,309.2,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 28.13394822301923}"
e284be70-92aa-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:40:43.439Z,106738,38.0047077,23.8328846,19.7,0.27,313.61,309.3,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 30.476901807359535}"
e2c522d0-92aa-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:41:13.582Z,106738,38.0047446,23.8330002,18.2,0.29,74.12,309.1,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 30.749975627946835}"
e2f22640-92aa-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:41:28.640Z,106738,38.0047632,23.8328836,23.5,1.17,280.34,309.2,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 35.94266535757411}"
e328c6a0-92aa-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:41:48.706Z,106738,38.0047949,23.8329999,20.2,0.66,59.1,309.1,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 36.26136448772995}"
bbf9fe90-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:42:08.819Z,106738,38.0047005,23.8329068,20.2,0.7,213.56,309.2,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 28.81846579236545}"
bc124180-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:42:18.827Z,106738,38.0047393,23.8330938,25.4,1.14,78.77,309.1,walking,False,0.72,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 29.795652406944292}"
bc268cd0-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:43:53.417Z,106820,38.0051326,23.8337196,14.8,-1,-1,308.9,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 7.380122809407087}"
bc4c3d40-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:44:19.749Z,106820,38.0051853,23.8338167,15.1,0.42,44.78,308.9,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 10.416982077526022}"
bc5abc30-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:44:44.831Z,106820,38.0050018,23.8336839,52.1,0.51,205.81,308.6,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 13.751301674684166}"
bc6c4860-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:47:01.063Z,106820,38.0051674,23.833806,13.5,-1,-1,308.9,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 8.273979338778044}"
bc7bb1b0-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:47:17.904Z,106820,38.0051052,23.8337,13.8,0.71,234.16,308.9,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 7.8419196961482855}"
bc8cc8b0-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:47:27.933Z,106837,38.0050233,23.8335833,14.9,1.05,230.15,308.9,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 19.641139918664802}"
bca18930-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:47:48.021Z,106837,38.0049694,23.8334433,16.5,0.86,237.14,309.2,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 33.30846507815015}"
bcb4ea20-92ab-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:47:58.093Z,106864,38.0048945,23.8333141,12,1.03,235.73,309.2,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 47.1709731367638}"
d3bb1ef0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:48:13.162Z,106882,38.004818,23.8331395,13.4,1.13,238.17,309.1,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 38.994160668211286}"
d3ce7fe0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:48:33.192Z,106882,38.0047473,23.8330384,14.1,0.82,235.29,309.1,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 30.631181233779845}"
d3e11d80-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:48:48.221Z,106907,38.0046813,23.8329104,21.9,0.84,235.82,309.2,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 26.802802865808637}"
d3fa4ad0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:49:13.348Z,106907,38.0046296,23.8328073,18.6,0.61,238.39,309.2,walking,False,0.71,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 28.438776415381383}"
d445d2c0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:49:28.452Z,106907,38.0047187,23.8329809,29.9,0.14,57.3,309.2,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 28.30738214783234}"
d4645740-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:49:36.557Z,106907,38.0047939,23.8331176,33.5,0.51,55.54,309.2,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 36.05484341645116}"
d4ade360-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:50:03.578Z,106907,38.0047141,23.8329951,22.2,0.17,224.51,309.2,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 27.518426249238225}"
d4d3e1f0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:50:08.591Z,106907,38.0046553,23.8328939,18.4,0.44,230.5,309.2,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 25.168880125170915}"
d4e8a270-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:55:26.137Z,106953,38.0049844,23.8332676,16.9,-1,-1,308.9,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 47.3188729077767}"
d4faa3d0-92ac-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:55:47.672Z,106953,38.0049028,23.8333203,12.5,0.51,188.21,309.2,walking,False,0.7,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 46.26075577737494}"
8dc29b10-92ae-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:57:02.979Z,106953,38.0049963,23.8334242,17.8,0.36,64.75,308.9,walking,False,0.69,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 33.76518941352527}"
8ddcd9d0-92ae-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:57:13.066Z,106977,38.0050506,23.8335293,13,0.57,61.89,308.9,walking,False,0.69,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 23.24755144953889}"
8df1c160-92ae-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:57:33.136Z,106991,38.0051092,23.8336649,14.1,0.63,63.31,308.7,walking,False,0.69,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 10.956236801830377}"
8e09b630-92ae-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T13:57:55.891Z,106991,38.0050897,23.8335441,13.6,0.1,-1,308.9,walking,False,0.69,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 21.444239051278373}"
8e2135d0-92ae-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,False,2023-12-04T14:08:09.624Z,106991,38.0050662,23.833474,48.6,-1,-1,308.9,still,False,0.67,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 27.769518335466834}"
c38da250-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:29:09.156Z,107050,38.0046431,23.8333394,54.2,2.06,213.13,308.9,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 30.849293874537672}"
c3b91f20-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:29:14.181Z,107110,38.0050848,23.8337327,24,2.76,35.99,307.4,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 4.984781569119456}"
c3ee38e0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:29:14.313Z,107110,38.0050848,23.8337327,24.2,-1,-1,307.4,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 4.984781569119456}"
c4123ba0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:20.108Z,107178,38.004578,23.8332872,53.8,-1,-1,308.8,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 22.968317771545294}"
c45ed500-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:26.448Z,107178,38.0048889,23.833583,62.3,1.74,36.86,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 29.05283105512717}"
c47fca80-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:29.254Z,107238,38.0050047,23.8337001,59.7,2.49,37.58,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 12.591951537266358}"
c4a246a0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:34.325Z,107238,38.0051553,23.8337357,45,2.76,24.84,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 8.200871021820596}"
c4d98340-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:44.832Z,107238,38.0048187,23.8334564,57.4,1.48,220.34,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 42.24095494800712}"
c516b350-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:47.608Z,107238,38.0047153,23.8333794,59.4,1.96,216.77,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 38.774310099729995}"
c5364940-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:52.705Z,107238,38.0047839,23.8334671,56.3,1.03,212.77,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 44.514832315576406}"
c561ed20-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:30:57.711Z,107238,38.0046592,23.8333398,58.9,1.52,215.56,312.7,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 32.00717143866945}"
c58887f0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:02.720Z,107301,38.0045573,23.8332534,56.4,1.73,215.05,312.4,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 19.24717672968008}"
c5d129b0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:07.766Z,107301,38.0044806,23.8331884,52.8,1.78,214.81,312.8,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 11.089811284486165}"
f8389af0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:17.805Z,107301,38.004399,23.8331133,57.4,1.6,215.03,313.2,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 9.24566397409079}"
fab1ff60-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:22.782Z,107301,38.004546,23.8332446,61.1,0.2,214.4,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 17.97138800288675}"
fae82a90-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:32.879Z,107378,38.0051252,23.8337485,20.3,5.62,34.32,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 4.898660417788224}"
fb02b770-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:42.905Z,107378,38.0049612,23.8335883,53.1,0.71,222.75,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 22.93825967319655}"
fb17c610-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:53.524Z,107431,38.0047508,23.8333723,62.7,2.33,218.26,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 41.20055422455666}"
fb35ae50-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:31:58.533Z,107431,38.0045499,23.8332084,53.8,3.29,215.38,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 15.451119594157959}"
fb574010-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:06.507Z,107431,38.0043833,23.8330981,58.4,2.84,212.36,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 10.327288239806444}"
fb724220-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:26.574Z,107431,38.0050578,23.8336866,32.9,5.9,34.39,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 9.79523661566278}"
fb8ccf00-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:31.643Z,107431,38.004939,23.8335881,53.4,2.07,35.18,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 24.60906965819629}"
fba9a5d0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:34.492Z,107431,38.005023,23.8336945,56.3,2.69,39.3,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 11.409587535637355}"
fbcbfae0-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:37.318Z,107431,38.0048169,23.8335045,55.4,0.39,198.66,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 39.60044101956195}"
fc005150-92b1-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:40.123Z,107431,38.0049342,23.8335743,51.3,0.93,27.22,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 25.851790512479916}"
9fdbb910-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:32:45.176Z,107492,38.0051863,23.8337904,19.2,3.17,32.82,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 10.224610273532688}"
9ff44a20-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:33:05.018Z,107492,38.0050269,23.8336507,52.3,2.96,214.46,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 14.199821637240577}"
a023be90-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:33:10.012Z,107492,38.0051742,23.8337991,34.8,0.23,68.71,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 8.931179595397019}"
a03c9dc0-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:33:23.057Z,107492,38.0050608,23.8337052,59.5,1.92,212.68,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 8.17814842483536}"
a0549290-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:33:28.335Z,107552,38.0047335,23.8334181,51,4.82,214.22,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 42.63014553533759}"
a0762450-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:33:31.213Z,107552,38.0045952,23.8332972,55,5.22,214.32,319,walking,False,0.66,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 24.729206876318447}"
a08b8110-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T14:39:34.160Z,107615,38.005215,23.833801,20.3,-1,-1,319,still,False,0.65,100,True,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 13.455429866999564}"
a0aa53b0-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,False,2023-12-04T14:42:39.945Z,107615,38.005215,23.833801,100,-1,-1,319,still,False,0.65,100,False,tracking,"{'primaryActivity': 'Work / Education', 'amenity': 'library', 'place_name': 'Bailey Library', 'address': 'N/A', 'distance': 13.455429866999564}"
a0d6bae0-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:10:19.223Z,107615,38.0047772,23.8330989,11.7,-1,-1,309.1,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 34.025839142110684}"
eeaf78b0-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:10:45.829Z,107615,38.0046789,23.8330055,16.2,1.65,214.57,309.3,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 23.506368166460724}"
eedb1c90-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:10:51.465Z,107640,38.004609,23.8329074,18.1,1.9,223.69,309.2,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 20.421461129629254}"
ef082000-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:11:41.028Z,107640,38.0046596,23.833021,41.4,1.36,48.41,309.2,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 21.141056863762664}"
ef1a6f80-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:11:51.052Z,107640,38.0045582,23.8329948,57.4,0.54,169.41,309.2,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 11.269558257506585}"
ef2b3860-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:11:56.090Z,107640,38.004649,23.832691,75.3,1.84,281.4,309.2,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 38.093611268524235}"
ef3ec060-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:12:06.167Z,107692,38.0043161,23.8324462,69.6,2.94,224.22,306.9,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 56.83505184425179}"
ef56b530-92bf-11ee-b90b-2bb54559ddd1,d637a1e0-8c17-11ed-9b50-ebf2379a0353,True,2023-12-04T16:12:09.075Z,107692,38.0043738,23.8321206,66.2,3.79,250.59,306.6,walking,False,0.56,100,True,tracking,"{'primaryActivity': 'Meal / Restaurant', 'amenity': 'cafe', 'place_name': 'Starbucks', 'address': 'N/A', 'distance': 83.44813264787062}"
